job,website,company,salary
移动手游开发助理 法定节假日 福利齐全,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,6001-8000
web前端开发实习生/web开发助理接收学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
接收转行初级Java开发实习生/初级Java学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
理工类专业转Java开发工程师助理,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
Java初级工程师实习岗 高薪晋升,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
软件实施实习生/JAVA软件开发方向,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
初级Java开发工程师实习生接收学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
初级Java开发学徒 接受转行待遇优,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
Java软件开发实习学徒岗,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
java/net/PHP/c++/web学徒项目奖金+补贴,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
软件开发工程师助理/软件实施运维五险双休,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
双休待遇优 web前端开发工程师助理/web学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
可学徒五险软件开发工程师助理/实施实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
诚聘Java实习生/Java开发带薪学徒,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
web前端/java/.net/php软件开发实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
初级JAVA开发工程师+福利好,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java开发工程师,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4001-6000
软件测试实习生/学徒/实施助理,http://company.zhaopin.com/CC531140888.htm,中兴软件技术(济南)有限公司南京分公司,4001-6000
4K+嵌入式工程师助理/嵌入式开发实习生/嵌入式软件学徒/接受实习,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
java工程师+高薪双休（接收零基础应届生）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
专业不限web前端开发助理/学徒/实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
互联网软件开发/实施工程师可培养,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
信息安全实习生/信息技术学徒专业不限包住,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
C# .net 软件工程师可实习,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
初级游戏设计(双休+住宿）,http://company.zhaopin.com/CC688141338.htm,南京唯畔网络科技有限公司,4001-6000
java实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-6000
初级Java软件开发工程师,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
软件开发工程师/软件测试助理/实施实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
接收应届+五险软件测试实习生/系统测试,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
DBA/数据库运维工程师实习生 双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,2001-4000
IOS开发实习生（待遇优）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,2001-4000
java初级工程师+双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4001-6000
（可带薪学徒双休）软件开发工程师/软件测试助理/软件实施实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
初级Java软件开发工程师可实习,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,2001-4000
高薪聘java开发实习生/JAVA软件开发助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
双休）java大数据开发/安卓/IOS开发助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-6000
应届生可实习）JAVA开发工程师助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
可学徒ios开发工程师助理/ios开发实习,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4000-6000
Java开发工程师助理/双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-8000
C# .net 软件工程师（双休+地铁口）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
（包食宿）java开发工程师助理/可学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
4k起嵌入式软件开发实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,2001-4000
软件编程（Java/c++/web）实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-6000
诚聘java开发实习生（双休+项目提成）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
五险公积金软件测试实习生/系统测试助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
五险双休Android开发工程师助理/安卓开发,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
（可学徒包住宿）java开发实习生/java工程师学徒/java开发助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
WEB开发工程师助理/web前端开发实习生双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
Java开发工程师助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java开发工程师助理/Java实习生双休五险,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
初级java开发工程师/java实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java开发初级工程师助理（双休）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
php网站开发实习生/学徒+双休,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
年底双薪计算机编程学徒（五险一金）,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
IT行业储备干部（java/web/c++/php）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-6000
java开发助理/java实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
互联网软件工程师助理/html5开发学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
html5前端开发工程师,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
应届生java/c++/web/PHP/安卓软件开发学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-5000
电子信息工程师助理/电子技术实习生/电子技术专员(双休五险）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
软件开发工程师助理/软件实施学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
软件研发助理（Java/c++/web）实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,3000-5000
【上市公司】带薪学徒python工程师助理双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
游戏UI实习生+提供住宿,http://company.zhaopin.com/CZ553095180.htm,北京汇众益智科技有限公司雨花分公司,5000-8000
web前端开发工程师/助理（包住宿）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
高薪培养Java开发实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
php开发工程师实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,2001-4000
Java+人工智能开发实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
.NET软件开发工程师,http://company.zhaopin.com/CC562244523.htm,上海怡科信息科技有限公司,6001-8000
可应届java/c++/web/PHP/安卓软件开发,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
C/C++/C语言开发工程师实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
五险双休Android开发工程师助理/安卓开发,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
python开发实习生（双休+补贴）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,2001-4000
朝九晚五全勤奖/计算机助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-4000
转行IT开发学徒/软件测试实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,2000-4000
专业不限web/html5前端开发实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
web/html5前端开发实习生/双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
系统架构设计师助理/实习生（双休+餐补）,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
可从助理做起ios开发工程师学徒/ios实习生,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
JAVA系统架构师（双休+应届可实习）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
技术支持工程师/售前售后工程师助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
上市公司 初级web前端开发 双休,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
软件开发实习生/地铁口,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
嵌入式软件开发助理/linux开发学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
（高薪地铁口）web前端开发实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
安卓开发初级工程师/助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
软件开发助理/.NET工程师实习生双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
嵌入式软件工程师助理/嵌入式软件开发学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
可接受无经验+带薪实习嵌入式软件开发学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
售前技术工程师助理/可学徒（双休地铁口）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
IT软件开发实习生/双休+内部晋升,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,2001-4000
包食宿手机APP软件开发学徒/app测试助理,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
老带新计算机系统开发带薪学徒/可接收转行,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,6001-8000
C#软件开发工程师实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
诚聘php开发实习生/php开发助理（双休）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
0基础嵌入式软件开发学徒/双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,2001-4000
html5前端开发实习生/html5网页开发,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
ERP技术开发助理/实习生+双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,6001-8000
互联网软件开发学徒/软件研发经验不限,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
售前售后技术工程师助理+五险一金,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
五险+餐补IT技术支持/IT维护工程师学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
PHP实习生（接收零基础）+双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
Android开发工程师助理/安卓开发学徒,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
游戏设计/界面设计实习生,http://company.zhaopin.com/CC686172488.htm,南京睿祥智网络科技有限公司,3000-4000
数控/机电转行IT行业（双休）,http://company.zhaopin.com/CC666569025.htm,南京东软睿道信息技术有限公司,4001-6000
PHP软件应用开发实习生/可学徒,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
接收实习云计算学徒/云计算工程师助理,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
C语言开发工程师助理/不限专业+发展前景好,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
C#软件工程师学徒/c语言开发助理可实习,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
应届毕业生零基础IT软件工程师助理,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-5000
无经验安卓手机游戏开发实习,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
ERP技术开发助理/实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
互联网开发工程师/计算机编程 可实习,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
PHP开发实习生（双休+项目提成）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
转行做计算机技术助理 双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4000-8000
可学徒软件研发助理/软件开发实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
（经验不限可学徒）安卓开发工程师助理,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
IT软件开发工程师/助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
php助理开发工程师（双休+内部晋升）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
计算机专业实习生/IT储备干部,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
高薪聘IT技术员+待遇优发展前景好,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
IT文员/计算机专业实习生/IT开发学徒包住宿,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
java系统架构师/java实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
APP开发/储备人才/接受转行,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,4001-6000
助理猎头顾问（季度加薪+待遇丰厚）,http://company.zhaopin.com/CC477326388.htm,上海埃摩森资产管理中心(有限合伙),4001-6000
诚聘IT编程学徒（0基础可培养）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
UI设计师,http://company.zhaopin.com/CZ171774410.htm,江苏润和软件股份有限公司,8001-10000
IT行业储备干部（java/web/C++/php）,http://special.zhaopin.com/pagepublish/45449473/index.html,南京欧米伽网络科技有限公司,2001-4000
手机软件测试实习生+福利好,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
C/C++/C语言开发工程师实习生,http://company.zhaopin.com/CZ579751680.htm,南京赛博软件有限公司,3500-5000
通信测试工程师/助理可实习 双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
JAVA软件开发#高薪#地铁口,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
手机APP软件开发工程师/助理（双休+餐补）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
初级开发工程师,http://company.zhaopin.com/CZ613516730.htm,成都迈锐特信息技术有限公司南京分公司,6001-8000
【高薪】IT技术助理+高福利,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
软件测试工程师助理,http://company.zhaopin.com/CZ689804630.htm,南京雨滴广告有限公司,4001-6000
初级开发工程师实习生,http://company.zhaopin.com/CZ613516730.htm,成都迈锐特信息技术有限公司南京分公司,8001-10000
急聘软件工程师助理（应届生优先）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
Java软件工程师实习生（理工科优先）,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
（可培养）软件开发/测试工程师,http://company.zhaopin.com/CC480179587.htm,南京千优捷信息科技有限公司,4001-6000
高级Java开发工程师,http://special.zhaopin.com/pagepublish/13142484/index.html,南京三宝科技股份有限公司,14000-20000
JAVA＋人工智能留用实习,http://special.zhaopin.com/pagepublish/45449473/index.html,南京欧米伽网络科技有限公司,6001-8000
SEO/网络推广专员/新媒体运营/推广策划,http://company.zhaopin.com/CZ553594180.htm,上海慕荷网络科技有限公司,6500-8500
中级Java开发工程师,http://special.zhaopin.com/pagepublish/13142484/index.html,南京三宝科技股份有限公司,6001-8000
中级Java开发工程师-互联网,http://special.zhaopin.com/pagepublish/13142484/index.html,南京三宝科技股份有限公司,8000-15000
python实习生（接收零基础）+双休,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
生物统计师（南京）(000838),http://special.zhaopin.com/bj/2012/pharmaron091905/,康龙化成(北京)新药技术股份有限公司,12000-20000
php开发工程师,http://company.zhaopin.com/CZ167529610.htm,南京国聪科技发展有限公司,10001-15000
java软件开发总监,http://company.zhaopin.com/CZ807541920.htm,江苏圣盖博供应链管理有限公司,15000-30000
后台开发工程师,http://company.zhaopin.com/P1/CC1433/9220/CC143392205.htm,江苏中协智能科技有限公司,10001-15000
提供住宿/游戏产品设计师,http://company.zhaopin.com/CC693200333.htm,南京韵靓网络科技有限公司,4001-6000
安卓开发助理/学徒双休+高薪,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
数据库开发工程师或DBA,http://company.zhaopin.com/P1/CC1440/7960/CC144079605.htm,南京乾坤软件实业有限公司,8001-10000
高级架构师,http://company.zhaopin.com/CZ631540380.htm,南京览笛信息科技有限公司,15000-25000
软件工程师,http://company.zhaopin.com/CZ447804180.htm,南京汇诺电子科技有限公司,4001-6000
SEO/网络推广专员/新媒体运营/推广策划,http://company.zhaopin.com/CZ646905980.htm,上海骊阅网络科技有限公司,6500-8500
老带新计算机系统开发带薪学徒/可接收转行,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,6001-8000
三维设计师助理/学徒,http://company.zhaopin.com/CC663467021.htm,南京艺奥体育活动中心,4000-6000
SEO/网络推广专员/新媒体运营/推广策划,http://company.zhaopin.com/CZ647457330.htm,上海虎甲网络科技有限公司,6500-8500
ERP技术开发助理/实习生+双休,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,6001-8000
C语言/Java初级工程师/php开发,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
java+大数据开发实习助理（住宿+五险）,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3500-6000
项目奖金+补贴java开发工程师学徒/Java助理,http://company.zhaopin.com/CC579751685.htm,南京赛博软件有限公司,4001-6000
嵌入式软件工程师学徒（双休+项目奖金）,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5500
可转行+初级Java开发工程师,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
接受0基础HTML5开发助理/HTML5前端开发工程师助理/HTML5开发学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
Java项目经理,http://special.zhaopin.com/2017/nj/11117/jslh101092,江苏零浩网络科技有限公司,12000-18000
erp实施工程师,http://company.zhaopin.com/P2/CC1641/6581/CC164165810.htm,江苏正大富通股份有限公司,5000-8000
